annee,region,nom_fed,total_license,total_f,total_h,h_1_9,h_10_19,h_20_29,h_30_59,h_60_74,h_75,f_1_9,f_10_19,f_20_29,f_30_59,f_60_74,f_75
2012,Bourgogne-Franche-Comté,TIR A LARC,3112.0,784.0,2328.0,58.0,999.0,182.0,828.0,226.0,35.0,17.0,293.0,81.0,326.0,62.0,5.0
2012,Bourgogne-Franche-Comté,TRIATHLON,2048.0,505.0,1543.0,31.0,270.0,199.0,987.0,53.0,0.0,22.0,145.0,67.0,261.0,8.0,0.0
2012,Bourgogne-Franche-Comté,UNION FRANCAISE OEUVRES LAIQUES EDUCATION PHYSIQUE (UFOLEP),14000.0,5750.0,8233.0,351.0,1140.0,1567.0,4052.0,1002.0,102.0,662.0,876.0,548.0,2446.0,1029.0,171.0
2012,Bourgogne-Franche-Comté,UNION NATIONALE CLUBS UNIVERSITAIRES,1272.0,468.0,803.0,90.0,330.0,149.0,199.0,30.0,4.0,56.0,216.0,95.0,92.0,9.0,0.0
2012,Bourgogne-Franche-Comté,UNION NATIONALE SPORT SCOLAIRE (UNSS),49889.0,19428.0,30458.0,90.0,30116.0,241.0,9.0,0.0,0.0,54.0,19276.0,96.0,2.0,0.0,0.0
2012,Bourgogne-Franche-Comté,UNION NATIONALE SPORTIVE LEO LAGRANGE,1453.0,1043.0,397.0,30.0,119.0,35.0,73.0,120.0,9.0,35.0,127.0,86.0,425.0,335.0,23.0
2012,Bourgogne-Franche-Comté,VOILE,4687.0,1643.0,3009.0,415.0,1523.0,148.0,634.0,225.0,12.0,290.0,963.0,102.0,211.0,47.0,0.0
2012,Bourgogne-Franche-Comté,VOL LIBRE,1045.0,146.0,898.0,0.0,49.0,141.0,614.0,88.0,6.0,0.0,33.0,44.0,66.0,3.0,0.0
2012,Bourgogne-Franche-Comté,VOLLEYBALL,2273.0,1050.0,1222.0,73.0,392.0,234.0,490.0,29.0,3.0,49.0,510.0,212.0,269.0,8.0,2.0
2012,Bretagne,AEROMODELISME,983.0,20.0,963.0,4.0,129.0,56.0,502.0,242.0,30.0,0.0,5.0,1.0,6.0,8.0,0.0
2012,Bretagne,AEROSTATION,43.0,13.0,30.0,0.0,0.0,2.0,23.0,5.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0
2012,Bretagne,AIKIDO AIKIBUDO ET AFFINITAIRES,617.0,163.0,454.0,17.0,110.0,33.0,269.0,24.0,1.0,7.0,39.0,24.0,81.0,12.0,0.0
2012,Bretagne,AIKIDO ET BUDO,1695.0,348.0,1343.0,67.0,370.0,124.0,702.0,54.0,3.0,18.0,119.0,35.0,161.0,8.0,0.0
2012,Bretagne,ATHLETISME,12888.0,5837.0,7044.0,624.0,2874.0,560.0,2525.0,413.0,42.0,612.0,3391.0,338.0,1344.0,142.0,7.0
2012,Bretagne,BADMINTON,11842.0,4524.0,7316.0,355.0,3081.0,1044.0,2810.0,25.0,0.0,175.0,1852.0,871.0,1611.0,14.0,0.0
2012,Bretagne,BALL-TRAP,471.0,14.0,457.0,0.0,30.0,36.0,265.0,109.0,17.0,0.0,2.0,4.0,5.0,3.0,0.0
2012,Bretagne,BASEBALL ET SOFTBALL,596.0,78.0,519.0,72.0,243.0,73.0,116.0,5.0,1.0,6.0,33.0,16.0,21.0,0.0,0.0
2012,Bretagne,BASKETBALL,27939.0,12444.0,15535.0,2710.0,7588.0,2130.0,2894.0,246.0,48.0,1850.0,7328.0,1655.0,1614.0,67.0,5.0
2012,Bretagne,BILLARD,806.0,49.0,757.0,1.0,79.0,87.0,311.0,189.0,90.0,0.0,12.0,8.0,23.0,4.0,2.0
2012,Bretagne,BOWLING ET SPORTS QUILLES,713.0,166.0,547.0,13.0,78.0,67.0,293.0,87.0,9.0,5.0,27.0,11.0,98.0,23.0,2.0
2012,Bretagne,BOXE,1419.0,254.0,1165.0,47.0,513.0,280.0,279.0,44.0,2.0,12.0,123.0,47.0,66.0,6.0,0.0
2012,Bretagne,CANOE-KAYAK,4040.0,1047.0,2991.0,71.0,1275.0,351.0,1116.0,174.0,4.0,24.0,417.0,105.0,448.0,52.0,1.0
2012,Bretagne,CLUBS ALPINS ET MONTAGNE,788.0,295.0,493.0,8.0,66.0,87.0,269.0,57.0,6.0,4.0,69.0,55.0,136.0,29.0,2.0
2012,Bretagne,CYCLISME,10676.0,968.0,9708.0,965.0,3526.0,1017.0,3187.0,901.0,108.0,133.0,303.0,83.0,360.0,79.0,10.0
2012,Bretagne,CYCLOTOURISME,12093.0,1860.0,10233.0,103.0,761.0,160.0,4413.0,4192.0,602.0,21.0,71.0,18.0,779.0,902.0,69.0
2012,Bretagne,DANSE,2257.0,2023.0,231.0,11.0,51.0,18.0,107.0,43.0,1.0,450.0,866.0,112.0,492.0,95.0,4.0
2012,Bretagne,DHALTEROPHILIE - MUSCULATION,1468.0,407.0,1061.0,0.0,212.0,270.0,506.0,67.0,6.0,0.0,52.0,60.0,254.0,40.0,1.0
2012,Bretagne,EDUCATION PHYSIQUE ET GYMNASTIQUE VOLONTAIRE,19784.0,18164.0,1608.0,616.0,44.0,30.0,240.0,532.0,140.0,1315.0,492.0,960.0,8277.0,5589.0,1419.0
2012,Bretagne,EQUITATION,36271.0,29932.0,6327.0,1250.0,2140.0,596.0,1843.0,476.0,21.0,5414.0,17752.0,2968.0,3580.0,201.0,6.0
2012,Bretagne,ESCRIME,2289.0,557.0,1732.0,373.0,952.0,141.0,235.0,29.0,1.0,64.0,308.0,59.0,116.0,10.0,0.0
2012,Bretagne,ETUDES ET SPORTS SOUS-MARINS,8331.0,2232.0,6083.0,35.0,745.0,692.0,4168.0,414.0,9.0,24.0,442.0,357.0,1349.0,57.0,1.0
2012,Bretagne,FEDERATION FLYING DISC FRANCE,116.0,23.0,93.0,0.0,5.0,39.0,49.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0
2012,Bretagne,FEDERATION NATIONALE AERONAUTIQUE,1759.0,127.0,1632.0,0.0,159.0,235.0,846.0,353.0,33.0,0.0,29.0,21.0,65.0,12.0,0.0
2012,Bretagne,FEDERATION NATIONALE SPORT EN MILIEU RURAL,3918.0,2137.0,1766.0,286.0,230.0,74.0,456.0,500.0,202.0,263.0,202.0,73.0,695.0,722.0,160.0
2012,Bretagne,FEDERATION SPORTIVE ASPTT,6797.0,2330.0,4453.0,600.0,1290.0,424.0,1394.0,592.0,107.0,187.0,542.0,263.0,887.0,395.0,37.0
2012,Bretagne,FEDERATION SPORTIVE ET CULTURELLE FRANCE,18946.0,9891.0,9054.0,775.0,1236.0,3404.0,3432.0,176.0,31.0,2517.0,4300.0,887.0,1822.0,322.0,43.0
2012,Bretagne,FEDERATIONDES ARTS ENERGETIQUES ET MARTIAUX CHINOIS,1053.0,618.0,431.0,21.0,48.0,70.0,235.0,52.0,5.0,3.0,28.0,31.0,379.0,152.0,25.0
2012,Bretagne,FOOTBALL,135982.0,4222.0,131752.0,18454.0,45799.0,27668.0,36213.0,2838.0,436.0,626.0,1592.0,837.0,968.0,181.0,18.0
2012,Bretagne,FOOTBALL AMERICAIN,803.0,65.0,738.0,1.0,353.0,272.0,112.0,0.0,0.0,1.0,41.0,17.0,6.0,0.0,0.0
2012,Bretagne,GOLF,15339.0,4078.0,11261.0,367.0,1233.0,567.0,4596.0,3969.0,529.0,140.0,331.0,94.0,1619.0,1730.0,164.0
2012,Bretagne,GYMNASTIQUE,10883.0,8875.0,1979.0,898.0,719.0,107.0,192.0,39.0,3.0,3382.0,4290.0,302.0,727.0,87.0,17.0
2012,Bretagne,HANDBALL,29508.0,12145.0,17299.0,2620.0,8815.0,2235.0,3319.0,131.0,6.0,2101.0,6808.0,1555.0,1512.0,27.0,2.0
2012,Bretagne,HANDISPORT,1063.0,272.0,791.0,7.0,104.0,144.0,465.0,68.0,3.0,0.0,21.0,52.0,167.0,29.0,3.0
2012,Bretagne,HOCKEY,294.0,37.0,257.0,20.0,116.0,48.0,72.0,0.0,0.0,4.0,11.0,18.0,4.0,0.0,0.0
2012,Bretagne,HOCKEY SUR GLACE,604.0,59.0,544.0,129.0,169.0,93.0,146.0,3.0,1.0,13.0,10.0,12.0,22.0,2.0,0.0
2012,Bretagne,JOUTES ET SAUVETAGE NAUTIQUE,6.0,0.0,6.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Bretagne,JUDO-JUJITSU KENDO ET DISCIPLINES ASSOCIEES,28778.0,7315.0,21433.0,10100.0,7441.0,1070.0,2564.0,207.0,25.0,2838.0,2580.0,402.0,1422.0,65.0,4.0
2012,Bretagne,KARATE ET DISCIPLINES ASSOCIES,7873.0,2384.0,5472.0,1176.0,1909.0,550.0,1687.0,133.0,7.0,424.0,887.0,235.0,796.0,37.0,3.0
2012,Bretagne,LA MONTAGNE ET ESCALADE,3052.0,1246.0,1803.0,108.0,655.0,352.0,661.0,26.0,0.0,80.0,607.0,277.0,276.0,5.0,0.0
2012,Bretagne,LA RANDONNEE PEDESTRE,15242.0,9940.0,5280.0,16.0,57.0,68.0,1006.0,3581.0,551.0,14.0,49.0,65.0,2481.0,6570.0,754.0
2012,Bretagne,LA RETRAITE SPORTIVE,1975.0,1247.0,727.0,0.0,0.0,0.0,21.0,475.0,231.0,0.0,0.0,0.0,118.0,863.0,265.0
2012,Bretagne,LUTTE,93.0,6.0,86.0,0.0,15.0,31.0,39.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
2012,Bretagne,MACCABI,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Bretagne,MOTOCYCLISME,2915.0,133.0,2782.0,45.0,417.0,808.0,1417.0,90.0,5.0,3.0,19.0,23.0,74.0,13.0,1.0
2012,Bretagne,NATATION,8028.0,4104.0,3924.0,435.0,2128.0,284.0,978.0,89.0,10.0,503.0,2456.0,192.0,887.0,61.0,5.0
2012,Bretagne,OMNSISPORTS PERSONNELS LEDUCATION NATIONALE ET JEUNESSE ET SPORTS,67.0,24.0,43.0,0.0,0.0,0.0,14.0,27.0,2.0,0.0,0.0,0.0,3.0,19.0,2.0
2012,Bretagne,PARACHUTISME,651.0,97.0,551.0,0.0,36.0,181.0,296.0,32.0,1.0,0.0,21.0,18.0,55.0,0.0,0.0
2012,Bretagne,PELOTE BASQUE,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Bretagne,PETANQUE ET JEU PROVENCAL,8650.0,1517.0,7133.0,70.0,401.0,295.0,2795.0,2839.0,733.0,14.0,125.0,99.0,691.0,490.0,98.0
2012,Bretagne,PLANEUR ULTRA-LEGER MOTORISE,439.0,17.0,422.0,0.0,14.0,31.0,233.0,128.0,15.0,0.0,6.0,3.0,4.0,4.0,0.0
2012,Bretagne,PULKA ET TRAINEAU A CHIENS,17.0,6.0,11.0,0.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0
2012,Bretagne,ROLLER SPORTS,6738.0,3596.0,3136.0,691.0,1214.0,402.0,765.0,55.0,2.0,1124.0,1598.0,228.0,621.0,24.0,1.0
2012,Bretagne,SAUVETAGE ET SECOURISME,5368.0,2809.0,2556.0,5.0,1183.0,602.0,699.0,61.0,2.0,3.0,1291.0,588.0,873.0,51.0,3.0
2012,Bretagne,SAVATE BOXE FRANCAISE ET DISCIPLINES ASSOCIEES,1936.0,477.0,1436.0,60.0,590.0,307.0,428.0,9.0,0.0,16.0,202.0,108.0,137.0,2.0,0.0
2012,Bretagne,SKI,877.0,337.0,526.0,19.0,85.0,98.0,243.0,68.0,4.0,21.0,55.0,49.0,157.0,49.0,0.0
2012,Bretagne,SOCIETES AVIRON,2085.0,812.0,1272.0,5.0,341.0,165.0,577.0,165.0,19.0,1.0,130.0,96.0,528.0,53.0,4.0
2012,Bretagne,SPORT AUTOMOBILE,986.0,91.0,895.0,27.0,98.0,171.0,478.0,117.0,4.0,4.0,17.0,19.0,40.0,11.0,0.0
2012,Bretagne,SPORT TRAVAILLISTE,764.0,250.0,516.0,50.0,159.0,60.0,222.0,19.0,1.0,27.0,77.0,21.0,99.0,20.0,3.0
2012,Bretagne,SPORT UNIVERSITAIRE,6186.0,1450.0,4711.0,4.0,623.0,3825.0,215.0,26.0,1.0,0.0,198.0,1175.0,62.0,7.0,1.0
2012,Bretagne,SPORTS GLACE,723.0,621.0,92.0,32.0,27.0,7.0,20.0,1.0,0.0,217.0,316.0,28.0,37.0,2.0,0.0
2012,Bretagne,SPORTS POUR TOUS,24578.0,22141.0,2435.0,636.0,194.0,123.0,683.0,627.0,172.0,1447.0,1000.0,1389.0,10217.0,6534.0,1549.0
2012,Bretagne,TAEKWONDO ET DISCIPLINES ASSOCIEES,696.0,158.0,537.0,60.0,217.0,98.0,155.0,6.0,0.0,28.0,65.0,31.0,32.0,2.0,0.0
2012,Bretagne,TENNIS,44737.0,13080.0,31656.0,4834.0,13449.0,2145.0,9236.0,1752.0,238.0,1652.0,5535.0,971.0,4173.0,711.0,38.0
2012,Bretagne,TENNIS TABLE,12164.0,1471.0,10693.0,567.0,4406.0,912.0,3825.0,818.0,165.0,181.0,627.0,142.0,445.0,65.0,11.0
2012,Bretagne,TIR,4301.0,372.0,3917.0,20.0,463.0,287.0,1808.0,1077.0,247.0,6.0,74.0,46.0,168.0,66.0,7.0
2012,Bretagne,TIR A LARC,4003.0,859.0,3144.0,58.0,1439.0,215.0,1074.0,324.0,34.0,15.0,344.0,99.0,339.0,59.0,3.0
2012,Bretagne,TRIATHLON,1675.0,270.0,1403.0,20.0,186.0,163.0,994.0,35.0,0.0,11.0,76.0,41.0,139.0,3.0,0.0
2012,Bretagne,UNION FRANCAISE OEUVRES LAIQUES EDUCATION PHYSIQUE (UFOLEP),17376.0,9945.0,7401.0,680.0,1406.0,1169.0,3276.0,760.0,94.0,1414.0,1981.0,1071.0,4015.0,1239.0,195.0
2012,Bretagne,UNION NATIONALE CLUBS UNIVERSITAIRES,262.0,24.0,238.0,38.0,107.0,59.0,28.0,3.0,2.0,0.0,6.0,17.0,1.0,0.0,0.0
2012,Bretagne,UNION NATIONALE SPORT SCOLAIRE (UNSS),35076.0,13835.0,21241.0,60.0,21035.0,143.0,1.0,0.0,0.0,39.0,13737.0,58.0,1.0,0.0,0.0
2012,Bretagne,UNION NATIONALE SPORTIVE LEO LAGRANGE,2697.0,1786.0,895.0,172.0,329.0,40.0,141.0,168.0,37.0,298.0,510.0,94.0,436.0,347.0,90.0
2012,Bretagne,VOILE,34159.0,10544.0,23557.0,5569.0,9744.0,1496.0,5417.0,1022.0,51.0,2864.0,5409.0,642.0,1327.0,108.0,2.0
2012,Bretagne,VOL LIBRE,994.0,128.0,866.0,4.0,72.0,159.0,576.0,49.0,2.0,7.0,22.0,28.0,68.0,3.0,0.0
2012,Bretagne,VOLLEYBALL,6611.0,3240.0,3368.0,243.0,958.0,616.0,1470.0,76.0,5.0,237.0,1651.0,606.0,733.0,12.0,0.0
2012,Centre-Val de Loire,AEROMODELISME,1491.0,108.0,1382.0,13.0,221.0,61.0,644.0,352.0,91.0,3.0,11.0,4.0,46.0,35.0,9.0
2012,Centre-Val de Loire,AEROSTATION,63.0,14.0,49.0,0.0,1.0,9.0,27.0,12.0,0.0,0.0,0.0,1.0,12.0,1.0,0.0
2012,Centre-Val de Loire,AIKIDO AIKIBUDO ET AFFINITAIRES,520.0,134.0,386.0,27.0,94.0,26.0,207.0,29.0,3.0,6.0,39.0,17.0,62.0,9.0,1.0
2012,Centre-Val de Loire,AIKIDO ET BUDO,1574.0,379.0,1187.0,109.0,339.0,104.0,545.0,64.0,5.0,41.0,137.0,48.0,132.0,12.0,0.0
2012,Centre-Val de Loire,ATHLETISME,9455.0,4206.0,5244.0,679.0,1858.0,393.0,1919.0,345.0,46.0,465.0,1823.0,269.0,1357.0,277.0,11.0
2012,Centre-Val de Loire,BADMINTON,9167.0,3647.0,5519.0,236.0,1681.0,1010.0,2538.0,51.0,1.0,121.0,1233.0,839.0,1436.0,16.0,2.0
2012,Centre-Val de Loire,BALL-TRAP,1296.0,87.0,1209.0,0.0,73.0,133.0,728.0,240.0,35.0,0.0,8.0,12.0,48.0,19.0,0.0
2012,Centre-Val de Loire,BASEBALL ET SOFTBALL,450.0,58.0,391.0,13.0,156.0,93.0,119.0,2.0,1.0,1.0,20.0,25.0,12.0,0.0,0.0
2012,Centre-Val de Loire,BASKETBALL,17760.0,6688.0,11105.0,2492.0,4945.0,1298.0,2149.0,224.0,41.0,1184.0,3416.0,756.0,1249.0,94.0,12.0
2012,Centre-Val de Loire,BILLARD,1213.0,51.0,1162.0,2.0,46.0,48.0,334.0,472.0,260.0,0.0,7.0,4.0,27.0,12.0,1.0
2012,Centre-Val de Loire,BOWLING ET SPORTS QUILLES,1099.0,275.0,824.0,2.0,29.0,45.0,554.0,186.0,8.0,0.0,6.0,15.0,184.0,67.0,3.0
2012,Centre-Val de Loire,BOXE,2086.0,445.0,1641.0,65.0,740.0,321.0,445.0,55.0,15.0,8.0,144.0,91.0,190.0,12.0,0.0
2012,Centre-Val de Loire,CANOE-KAYAK,1072.0,220.0,852.0,10.0,360.0,138.0,292.0,42.0,10.0,4.0,74.0,31.0,96.0,13.0,2.0
2012,Centre-Val de Loire,CLUBS ALPINS ET MONTAGNE,1170.0,437.0,733.0,7.0,105.0,149.0,332.0,116.0,24.0,12.0,73.0,74.0,190.0,83.0,5.0
2012,Centre-Val de Loire,CYCLISME,6130.0,669.0,5458.0,664.0,1855.0,405.0,1899.0,546.0,88.0,83.0,191.0,46.0,272.0,71.0,6.0
2012,Centre-Val de Loire,CYCLOTOURISME,6470.0,1315.0,5155.0,28.0,186.0,71.0,1891.0,2475.0,504.0,9.0,42.0,10.0,485.0,699.0,70.0
2012,Centre-Val de Loire,DANSE,2866.0,2577.0,288.0,10.0,38.0,13.0,132.0,86.0,8.0,760.0,861.0,149.0,660.0,135.0,9.0
2012,Centre-Val de Loire,DHALTEROPHILIE - MUSCULATION,3750.0,1232.0,2517.0,0.0,296.0,882.0,1138.0,179.0,22.0,1.0,53.0,325.0,734.0,113.0,6.0
2012,Centre-Val de Loire,EDUCATION PHYSIQUE ET GYMNASTIQUE VOLONTAIRE,35180.0,32793.0,2369.0,531.0,54.0,26.0,519.0,921.0,308.0,1492.0,1104.0,1789.0,15957.0,10059.0,2168.0
2012,Centre-Val de Loire,EQUITATION,31553.0,25541.0,6005.0,1307.0,1861.0,576.0,1747.0,479.0,34.0,4986.0,13785.0,2763.0,3720.0,268.0,10.0
2012,Centre-Val de Loire,ESCRIME,2013.0,542.0,1470.0,300.0,767.0,96.0,274.0,30.0,2.0,44.0,267.0,63.0,154.0,13.0,1.0
2012,Centre-Val de Loire,ETUDES ET SPORTS SOUS-MARINS,5062.0,1618.0,3436.0,31.0,509.0,253.0,2233.0,379.0,24.0,17.0,358.0,192.0,938.0,110.0,1.0
2012,Centre-Val de Loire,FEDERATION FLYING DISC FRANCE,200.0,61.0,139.0,2.0,37.0,40.0,59.0,1.0,0.0,0.0,20.0,13.0,28.0,0.0,0.0
2012,Centre-Val de Loire,FEDERATION NATIONALE AERONAUTIQUE,1557.0,110.0,1447.0,0.0,100.0,148.0,748.0,384.0,63.0,0.0,12.0,22.0,58.0,18.0,0.0
2012,Centre-Val de Loire,FEDERATION NATIONALE SPORT EN MILIEU RURAL,1521.0,915.0,603.0,59.0,64.0,32.0,213.0,176.0,45.0,35.0,53.0,38.0,418.0,292.0,60.0
2012,Centre-Val de Loire,FEDERATION SPORTIVE ASPTT,6009.0,2508.0,3489.0,308.0,973.0,352.0,1256.0,519.0,43.0,174.0,456.0,270.0,1107.0,457.0,26.0
2012,Centre-Val de Loire,FEDERATION SPORTIVE ET CULTURELLE FRANCE,7874.0,6268.0,1604.0,391.0,353.0,80.0,488.0,228.0,64.0,1539.0,1788.0,292.0,1577.0,862.0,210.0
2012,Centre-Val de Loire,FEDERATIONDES ARTS ENERGETIQUES ET MARTIAUX CHINOIS,1643.0,920.0,722.0,42.0,124.0,103.0,335.0,103.0,12.0,11.0,36.0,28.0,538.0,271.0,31.0
2012,Centre-Val de Loire,FOOTBALL,82025.0,4473.0,77547.0,11379.0,26005.0,16062.0,22148.0,1664.0,179.0,488.0,1528.0,866.0,1400.0,172.0,19.0
2012,Centre-Val de Loire,FOOTBALL AMERICAIN,592.0,62.0,530.0,2.0,268.0,177.0,80.0,3.0,0.0,0.0,33.0,23.0,2.0,4.0,0.0
2012,Centre-Val de Loire,GOLF,12545.0,3179.0,9366.0,286.0,877.0,517.0,4167.0,3117.0,402.0,98.0,249.0,105.0,1322.0,1304.0,101.0
2012,Centre-Val de Loire,GYMNASTIQUE,11311.0,8972.0,2304.0,1254.0,508.0,142.0,288.0,69.0,16.0,3744.0,3389.0,455.0,1118.0,157.0,19.0
2012,Centre-Val de Loire,HANDBALL,19654.0,7188.0,12419.0,1925.0,6459.0,1468.0,2367.0,96.0,5.0,1256.0,4120.0,776.0,957.0,22.0,0.0
2012,Centre-Val de Loire,HANDISPORT,700.0,166.0,534.0,3.0,52.0,94.0,303.0,78.0,4.0,2.0,14.0,37.0,93.0,19.0,1.0
2012,Centre-Val de Loire,HOCKEY,916.0,184.0,730.0,99.0,304.0,125.0,182.0,12.0,2.0,30.0,75.0,32.0,45.0,1.0,0.0
2012,Centre-Val de Loire,HOCKEY SUR GLACE,664.0,56.0,608.0,121.0,242.0,98.0,141.0,2.0,0.0,8.0,20.0,4.0,22.0,2.0,0.0
2012,Centre-Val de Loire,JOUTES ET SAUVETAGE NAUTIQUE,34.0,6.0,28.0,0.0,1.0,8.0,14.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0
2012,Centre-Val de Loire,JUDO-JUJITSU KENDO ET DISCIPLINES ASSOCIEES,25330.0,7370.0,17932.0,8008.0,5602.0,1111.0,2864.0,296.0,31.0,2634.0,2067.0,432.0,2092.0,132.0,11.0
2012,Centre-Val de Loire,KARATE ET DISCIPLINES ASSOCIES,9441.0,3361.0,6063.0,1530.0,2148.0,508.0,1718.0,128.0,11.0,629.0,1007.0,329.0,1317.0,66.0,5.0
2012,Centre-Val de Loire,LA MONTAGNE ET ESCALADE,1947.0,798.0,1147.0,85.0,461.0,173.0,399.0,28.0,0.0,93.0,417.0,110.0,172.0,6.0,0.0
2012,Centre-Val de Loire,LA RANDONNEE PEDESTRE,12477.0,7637.0,4828.0,19.0,77.0,50.0,1035.0,3138.0,509.0,18.0,87.0,55.0,2257.0,4703.0,509.0
2012,Centre-Val de Loire,LA RETRAITE SPORTIVE,111.0,90.0,21.0,0.0,0.0,0.0,1.0,16.0,4.0,0.0,0.0,2.0,19.0,53.0,16.0
2012,Centre-Val de Loire,LUTTE,626.0,131.0,491.0,144.0,193.0,72.0,68.0,9.0,1.0,25.0,37.0,11.0,47.0,7.0,0.0
2012,Centre-Val de Loire,MOTOCYCLISME,2619.0,92.0,2527.0,64.0,354.0,685.0,1315.0,104.0,4.0,0.0,10.0,18.0,57.0,7.0,0.0
2012,Centre-Val de Loire,NATATION,11191.0,6567.0,4624.0,875.0,2216.0,325.0,1048.0,137.0,23.0,1042.0,2755.0,376.0,1943.0,401.0,50.0
2012,Centre-Val de Loire,OMNSISPORTS PERSONNELS LEDUCATION NATIONALE ET JEUNESSE ET SPORTS,1125.0,512.0,613.0,1.0,9.0,23.0,321.0,233.0,26.0,0.0,1.0,20.0,141.0,286.0,63.0
2012,Centre-Val de Loire,PARACHUTISME,484.0,80.0,401.0,0.0,21.0,75.0,268.0,31.0,1.0,0.0,9.0,29.0,35.0,4.0,1.0
2012,Centre-Val de Loire,PELOTE BASQUE,4.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Centre-Val de Loire,PETANQUE ET JEU PROVENCAL,9781.0,1767.0,8014.0,108.0,653.0,504.0,3885.0,2277.0,587.0,44.0,203.0,162.0,942.0,348.0,68.0
2012,Centre-Val de Loire,PLANEUR ULTRA-LEGER MOTORISE,879.0,33.0,846.0,0.0,11.0,56.0,489.0,249.0,40.0,0.0,3.0,5.0,17.0,7.0,1.0
2012,Centre-Val de Loire,PULKA ET TRAINEAU A CHIENS,30.0,11.0,19.0,0.0,0.0,0.0,14.0,5.0,0.0,0.0,1.0,0.0,7.0,3.0,0.0
2012,Centre-Val de Loire,ROLLER SPORTS,2065.0,835.0,1227.0,184.0,395.0,196.0,417.0,33.0,0.0,180.0,267.0,84.0,290.0,14.0,0.0
2012,Centre-Val de Loire,SAUVETAGE ET SECOURISME,2004.0,1082.0,921.0,10.0,318.0,270.0,295.0,23.0,4.0,6.0,281.0,328.0,442.0,23.0,1.0
2012,Centre-Val de Loire,SAVATE BOXE FRANCAISE ET DISCIPLINES ASSOCIEES,843.0,217.0,616.0,25.0,221.0,116.0,231.0,5.0,0.0,7.0,79.0,54.0,70.0,0.0,1.0
2012,Centre-Val de Loire,SKI,343.0,106.0,238.0,7.0,28.0,46.0,82.0,62.0,9.0,7.0,24.0,13.0,41.0,18.0,1.0
2012,Centre-Val de Loire,SOCIETES AVIRON,932.0,289.0,643.0,1.0,155.0,119.0,287.0,71.0,10.0,0.0,77.0,51.0,141.0,18.0,2.0
2012,Centre-Val de Loire,SPORT AUTOMOBILE,1836.0,180.0,1656.0,10.0,118.0,318.0,959.0,244.0,7.0,1.0,13.0,32.0,102.0,32.0,0.0
2012,Centre-Val de Loire,SPORT TRAVAILLISTE,158.0,36.0,122.0,7.0,6.0,18.0,84.0,6.0,1.0,4.0,7.0,6.0,18.0,1.0,0.0
2012,Centre-Val de Loire,SPORT UNIVERSITAIRE,1629.0,485.0,1136.0,0.0,119.0,986.0,29.0,3.0,0.0,0.0,54.0,426.0,4.0,0.0,0.0
2012,Centre-Val de Loire,SPORTS GLACE,1078.0,940.0,129.0,57.0,27.0,9.0,23.0,6.0,1.0,296.0,470.0,50.0,93.0,6.0,1.0
2012,Centre-Val de Loire,SPORTS POUR TOUS,6196.0,5348.0,847.0,93.0,65.0,66.0,254.0,259.0,110.0,261.0,223.0,355.0,2521.0,1538.0,449.0
2012,Centre-Val de Loire,TAEKWONDO ET DISCIPLINES ASSOCIEES,1944.0,860.0,1079.0,296.0,422.0,114.0,235.0,6.0,0.0,108.0,203.0,143.0,393.0,10.0,1.0
2012,Centre-Val de Loire,TENNIS,44770.0,13580.0,31189.0,4310.0,11683.0,2587.0,10531.0,1840.0,236.0,1673.0,5178.0,1178.0,4828.0,675.0,48.0
2012,Centre-Val de Loire,TENNIS TABLE,11281.0,1715.0,9566.0,826.0,3852.0,894.0,3377.0,521.0,96.0,269.0,752.0,152.0,461.0,75.0,6.0
2012,Centre-Val de Loire,TIR,6321.0,713.0,5587.0,53.0,742.0,374.0,2646.0,1368.0,378.0,11.0,167.0,79.0,326.0,102.0,12.0
2012,Centre-Val de Loire,TIR A LARC,3829.0,944.0,2885.0,92.0,1246.0,161.0,1057.0,293.0,36.0,22.0,332.0,81.0,435.0,69.0,5.0
2012,Centre-Val de Loire,TRIATHLON,1378.0,345.0,1030.0,66.0,219.0,87.0,625.0,29.0,1.0,41.0,126.0,38.0,135.0,4.0,0.0
2012,Centre-Val de Loire,UNION FRANCAISE OEUVRES LAIQUES EDUCATION PHYSIQUE (UFOLEP),23725.0,9313.0,14381.0,727.0,2052.0,2037.0,7663.0,1655.0,179.0,1383.0,2099.0,605.0,3445.0,1526.0,220.0
2012,Centre-Val de Loire,UNION NATIONALE CLUBS UNIVERSITAIRES,1245.0,551.0,695.0,52.0,238.0,120.0,222.0,53.0,9.0,32.0,211.0,84.0,145.0,76.0,2.0
